,Source,Expected,Predicted
6517,"This, therefore, was not my work, but an assistance to my work; for now, as I said, I had a great employment upon my hands, as follows: I had long studied to make, by some means or other, some earthen vessels, which, indeed, I wanted sorely, but knew not where to come at them.","Alors, comme je l'ai dit, j'avais une grande affaire sur les bras. J'avais songé depuis long-temps à n'importe quel moyen de me façonner quelques vases de terre dont j'avais un besoin extrême; mais je ne savais pas comment y parvenir.","Je n ' étais pas de mon travail , mais un secours à ma besogne ; car , à ce que je disais , j ' avais un grand emploi sur mes mains , ce qui suit .-- J ' avais longtemps cherché à faire , par quelques - uns ou les autres des autres des vaisseaux qui , du reste , me manquaient pour le venir , mais je ne savais où y arriver ."
6518,"I almost regretted having uttered this last word, which dropped from me in an unguarded moment. The Professor bent his shaggy brows, and I feared I had seriously compromised my own safety.","Ce dernier mot, un peu hasardé, je regrettai presque de l'avoir prononcé; le professeur fronça son épais sourcil, et je craignais d'avoir compromis les suites de cette conversation.","Je regrettai de ne pas avoir prononcé le dernier mot , qui ne me quitta pas , car le professeur penchait en lui des sourcils en broussaille , et je craignais que je n ' eusse compromis ma situation ."
6519,Its propeller churned the waves and it headed due north at a speed of fifteen miles per hour.,"Son hélice battit les flots, et il s'avança droit au nord avec une vitesse de quinze milles à l'heure.","Son hélice battit les flots , et il se dirigea vers le nord avec une vitesse de quinze milles à l ' heure ."
6520,"This look consoled Madame de Renal; it did not remove all her uneasiness; but her uneasiness removed, almost entirely, the remorse she felt when she thought of her husband.",Ce regard consola Mme de Rênal ; il ne lui ôta pas toutes ses inquiétudes ; mais ses inquiétudes lui ôtaient presque tout à fait ses remords envers son mari.,"Ce regard consolait Mme de Rênal ; elle ne tirait plus son inquiétude ; mais son inquiétude s ’ éloignait presque tout à fait , le remords qu ’ elle éprouvait à son mari ."
6521,"An old proverb says, ""Like master, like man.""","Un vieux proverbe dit: «Tel maître, tel valet.»","Un vieux proverbe dit : « maître , comme homme . »"
6522,"Celui-ci, affolé, pointa tout d’un coup, en faisant entendre un hennissement de rage et de douleur, et se mit a bondir d’une telle façon qu’il fallait toute l’habileté de celle qui le montait pour ne pas perdre l’assiette.","In an instant it reared up upon its hind legs with a snort of rage, and pranced and tossed in a way that would have unseated any but a most skilful rider.","He was , , all over a sudden , when he heard a of rage and grief , and himself with such a as the of that which was to go and made no normal ."
6523,"Par l’entremise de l’archevêque qu’elle flattait avec soin, elle avait gagné un soldat de la garnison de la citadelle.","By the intervention of the Archbishop, to whom she paid sedulous attention, she had won over to her side a soldier in the garrison of the citadel.",By the Archbishop ' s whom she hoped to flatter ; she had won an soldier of the leaving the citadel .
6524,"He said—""Continue, persevere; listen neither to the suggestions of routine, nor to the over-hasty councils of a rash empiricism.","Il disait: «Continuez! persévérez! n’écoutez ni les suggestions de la routine, ni les conseils trop hâtifs d’un empirisme téméraire!","Il dit seulement : « , n ’ écoute ni des demi - mots de la routine , ni aux d ’ un signe imprudent ."
6525,"For the sake of form, he opposed the condemned man's decision.","Pour la forme, il combattit la résolution du condamné.","Pour la forme , il s ’ de la décision ."
6526,"At this movement, which nobody opposed, he resumed a little courage, and ventured to draw up one leg and then the other. At length, with the help of his two hands he lifted himself from the bench, and found himself on his feet.","À ce mouvement, auquel personne ne s'opposa, il reprit un peu de courage et se risqua à ramener une jambe, puis l'autre; enfin, en s'aidant de ses deux mains, il se souleva sur sa banquette et se trouva sur ses pieds.","À ce mouvement que personne ne s ' y prit , il reprit un peu de courage et se hasarda de monter l ' une sur l ' autre ; enfin , à l ' aide de ses deux mains , il se releva du banc , et se trouva sur ses pieds ."
6527,"""Pass your arms around my neck, and fear nothing.""",-- Passez vos bras autour de mon cou et ne craignez rien.,"-- vos bras autour de mon cou , et ne craignez rien ."
6528,"Faster and faster yet they raced, the hoofs rattling like castanets, the yellow manes flying, the wheels buzzing, and every joint and rivet creaking and groaning, while the curricle swung and swayed until I found myself clutching to the side-rail.","Les crinières jaunes voltigeaient, les roues bourdonnaient. Toutes les jointures, tous les rivets craquaient, gémissaient pendant que la voiture oscillait et se balançait au point que je dus me cramponner à la barre de côté.","Les sabots , plus vite , s ’ en allaient , les sabots comme des castagnettes , la crinière jaune , les roues , et tous les et les , tandis que la voiture se balançait et me sauta au devant du côté - sol ."
6529,"Then a great hurly−burly ensued; a vast movement of feet, hands, and heads; a general outbreak of coughs and handkerchiefs; each one arranged himself, assumed his post, raised himself up, and grouped himself. Then came a great silence; all necks remained outstretched, all mouths remained open, all glances were directed towards the marble table.","Puis il se fit un grand remue-ménage, un grand mouvement de pieds et de têtes, une grande détonation générale de toux et de mouchoirs ; chacun s’arrangea, se posta, se haussa, se groupa ; puis un grand silence ; tous les cous restèrent tendus, toutes les bouches ouvertes, tous les regards tournés vers la table de marbre.","Alors , un grand se fit , un vaste mouvement de pieds , des mains , des têtes : un éclat de toux , des mouchoirs de poche ; chacun s ’ arrangea , se leva , se leva , se dressa , et se passa un grand silence ; tout le cou restait tendu , toute bouche ouverte , tous les regards vers la table de marbre ."
6530,"""You're right,"" said Levaque, also lowering his voice; ""it isn't wholesome.""","—Tu as raison, dit Levaque, qui baissa également la voix. C'est malsain.","— Tu as raison , dit Levaque en baissant aussi la voix , ce n ' est pas sain , ça est sain !"
6531,"It was a bright warm morning, and as the brigade tramped down the broad Belgian road the dust rolled up from it like the smoke of a battery.","C'était une belle et chaude matinée, et pendant que la brigade marchait sur la large chaussée belge, la poussière s'en élevait comme eut fait la fumée d'une batterie.","C ' était une chaude matinée chaude , qui , comme la brigade écrasée , sur la maigre route des poussieres du foyer , une batterie de batterie qui ."
6532,"Every evening I returned to myself more charmed, more despairing, more bewitched, more lost!","Chaque soir, je rentrais en moi-même plus charmé, plus désespéré, plus ensorcelé, plus perdu !","Chaque soir , je me plus charmée , plus de malheurs , plus abandonné !"
6533,"At the moment when he was coolly retying his shoulder knots, with his nose in the air, he saw the shadow approaching him with slow steps, so slow that he had ample time to observe that this shadow wore a cloak and a hat.","Au moment où il renouait nonchalamment ses aiguillettes, le nez au vent, il vit l’ombre qui s’approchait de lui à pas lents, si lents qu’il eut tout le temps d’observer que cette ombre avait un manteau et un chapeau.","Au moment où il était , son épaule contre son épaule , son nez au vent , il vit l ' ombre qui s ' avançait d ' un pas lent et si lente qu ' il eût l ' air de remarquer que cette ombre avait un manteau et un chapeau ."
6534,"He said he not only felt he wanted to kill the man who caused the board to be put up, but that he should like to slaughter the whole of his family and all his friends and relations, and then burn down his house.","Non seulement il tuerait le misérable poseur d’écriteaux, mais il massacrerait aussi toute sa famille, tous ses amis et connaissances, puis mettrait le feu a sa maison.","Il ne se sentait pas seulement qu ' il voulait tuer cet homme qui soit fait le voyage , mais qu ' il ferait comme on toute la famille de ses amis et de ses amis , puis se brûler dans sa maison ."
6535,"Cyrus Harding, bending low closed the eyes of him who had once been the Prince Dakkar, and was now not even Captain Nemo.","Cyrus Smith, s'inclinant alors, ferma les yeux de celui qui avait été le prince Dakkar et qui n'était même plus le capitaine Nemo.","Cyrus Smith , courbé les yeux sur lui ceux qui avaient été le prince Dakkar , et qui ne se trouvait pas encore le capitaine Nemo ."
6536,"""What was the matter?",-- Qu’y avait-il?...,-- Qu ' y a - t - il ?
6537,"""Salt junk and weevilly biscuits, with a rib of a tough Barbary ox when the tenders come in.","Du porc salé et des biscuits pleins de vers avec une côte de mouton de Barbarie bien dure, quand arrivent les transports.","« - et , avec un de gros chiens de boeuf , quand le arriva ."
