,Source,Expected,Predicted
4770,"""As to the latter part, I have no means of checking you,"" said I, ""but at least it is not difficult to find out a few particulars about the man's age and professional career.""","« En ce qui concerne votre dernière déduction, dis-je, je suis incapable de la vérifier. Mais il m’est facile de rechercher quelques détails sur l’âge et la carrière professionnelle de notre visiteur. »","-- Quant à celui - ci , je n ' ai aucun moyen de vous parler , dis - je , mais du moins il n ' est pas difficile de trouver quelques détails sur l ' âge de l ' homme et de l ' énergie ."
4771,"Her behaviour to my dear Charlotte is charming. We dine at Rosings twice every week, and are never allowed to walk home.",Je ne crois pas m’avancer en vous annonçant qu’elle vous comprendra ainsi que ma sour Maria dans les invitations qu’elle nous fera pendant votre séjour ici.,Nous avons a Rosings deux fois ensemble et moins de huit jours qu ’ elle est charmante .
4772,"""Adopted,"" said the engineer.","-- Adopté, dit l'ingénieur.","-- Une hallucination intérieure , dit l ' ingénieur ."
4773,"Moreover, this phenomenon of an architecture of the people following an architecture of caste, which we have just been observing in the Middle Ages, is reproduced with every analogous movement in the human intelligence at the other great epochs of history.","Du reste, ce phénomène d’une architecture de peuple succédant à une architecture de caste que nous venons d’observer dans le moyen âge, se reproduit avec tout mouvement analogue dans l’intelligence humaine aux autres grandes époques de l’histoire.","Du reste , ce phénomène d ’ architecture du peuple en suivant une architecture de classe , que nous venons d ’ observer au moyen âge , est orner de tous les mouvements l ’ intelligence humaine à l ’ autre époque de l ’ histoire ."
4774,"She broke off and wept, and after kissing Laurent, continued with bitter hatred:","Elle pleurait, elle embrassait Laurent, elle continuait avec une haine sourde:","Elle s ' interrompit , s ' écriait , en embrassant Laurent , continuait de la haine dure :"
4775,It really was a remarkably fine fish.,C’était vraiment un beau spécimen.,C ' était une véritable .
4776,"Pour que sa belle lettre en italien ne fût pas perdue, Fabrice y fit quelques changements nécessaires, et l’adressa au comte Mosca.","So that his fine letter in Italian might not be wasted, Fabrizio made a few necessary alterations in it, and addressed it to Conte Mosca.","For which his fine letter in Italian was not , Fabrizio gave some information of necessary , and addressed to Conte Mosca ."
4777,"""Which means,"" resumed Aramis, that he might perfectly understand, ""’The two hands are indispensable for priests of the inferior orders, when they bestow the benediction.’""","«Ce qui veut dire, reprit Aramis pour lui donner toute facilité: les deux mains sont indispensables aux prêtres des ordres inférieurs, quand ils donnent la bénédiction.","-- Cela veut dire , reprit Aramis pour qu ' il pourrait parfaitement comprendre , les deux mains sont indispensables pour les prêtres des ordres inférieur , quand ils donnent la bénédiction ."
4778,Coictier gave a forced laugh.,Coictier riait d’un rire forcé.,Coictier se mit à rire .
4779,"She said it would be in the Berwick Gazette, and wanted to know what I would do with her when I won her.","Elle dit que ce serait dans la Gazette de Berwick, et voulut savoir ce que je ferais d'elle quand je l'aurais gagnée.",Elle me dit qu ' il serait digne de Berwick en cette qualité de Berwick .
4780,"Then he takes out another ring: 'And this,' says he, 'is for another occasion,' so he puts that in his pocket.","Puis il sort une autre bague: --Et celle-ci, dit-il, est pour une autre occasion, et la met dans sa poche.","-- Et cela , dit - il , c ' est pour une autre occasion , et il dit que dans sa poche ."
4781,"Julie put on some rouge for me, without which I should have looked like a corpse.","Julie m'avait mis du rouge, sans quoi j'aurais eu l'air d'un cadavre.","Julie veille un rouge pour moi , sans quoi j ' aurais regardé comme un cadavre ."
4782,'How can one expect common sense of a woman?,Quel bon sens peut-on espérer d’une femme ?,Comment peut - on s ’ attendre à la fin d ’ une femme ?
4783,'What a monster!' said Julien again.,– Quel monstre! dit encore Julien.,– Quel monstre ! dit encore Julien .
4784,"It may be easily imagined how great was our joy when, in turning over this manuscript, our last hope, we found at the twentieth page the name of Athos, at the twenty-seventh the name of Porthos, and at the thirty-first the name of Aramis.","On devine si notre joie fut grande, lorsqu'en feuilletant ce manuscrit, notre dernier espoir, nous trouvâmes à la vingtième page le nom d'Athos, à la vingt-septième le nom de Porthos, et à la trente et unième le nom d'Aramis.","On comprend combien notre joie était grande quand , en se retournant vers ce manuscrit , notre dernière espérance , nous trouvâmes au vingt mots d ' Athos , au vingt - septième nom de Porthos , et au trente - deux ce nom d ' Aramis ."
4785,"""You would, then, be tempted to believe,"" said the abbess, ""that this young person is innocent?""","-- Vous seriez donc tentée de croire, dit l'abbesse, que cette jeune femme est innocente?","-- Vous seriez donc tenté , dit l ' abbesse , que cette jeune personne est innocente ?"
4786,The grasshoppers were chirping in the patch of meadow beneath the rock; when they ceased everything around him was silence.,"Les cigales chantaient dans le champ au-dessous du rocher, quand elles se taisaient tout était silence autour de lui.","Les étaient dans la coupe de roche , sous le roc ; quand ils tout autour de lui , les étaient sans cesse ."
4787,"""Even to his horse, monsieur; for when the gentleman was about to set out, we perceived that his lackey was saddling Monsieur Porthos’s horse, as well as his master’s.","-- Jusqu'à son cheval, monsieur, car lorsque l'étranger a été pour partir, nous nous sommes aperçus que son laquais sellait le cheval de M. Porthos.","-- Même à son cheval , monsieur ; car , quand le gentilhomme allait se mettre en route , nous avons reconnu que son laquais était le cheval de M . Porthos , aussi bien que celui de son maître ."
4788,"He went on talking . .. talking ... I listened attentively, feeling, without being aware of it, that all this concerned facts well known to me, when suddenly, in the simple way extraordinary things do happen, Jasmin turned to me and touched me on the arm as if struck by an idea which had never occurred to him.","Il parlait… Il parlait… J’écoutais attentivement, sentant sans m’en rendre compte qu’il s’agissait là d’une chose bien connue de moi, lorsque soudain, tout simplement, comme se font les choses extraordinaires, Jasmin se tourna vers moi et, me touchant le bras, frappé d’une idée qui ne lui était jamais venue :","Il continuait à parler … Je l ’ écoutais … j ’ écoutais avec attention , je n ’ aurais pas su , que toutes ces faits étaient bien connus quand , dans la simple façon des choses extraordinaires , arriva , Jasmin se tourna vers moi , et me toucha sur le bras comme si une idée lui eût été impossible ."
4789,"If I had not every confidence in your nerve and courage I would not suggest it, but it is essential that you should do it.""","Si je n’avais pas confiance dans vos nerfs et dans votre courage, je ne l’exigerais pas ; mais il est essentiel que vous le fassiez.","Si je n ’ avais pas toutes les confidences a votre esprit , je ne voulais pas m ’ en , mais il faut l ’ essentiel que vous le ."
4790,The pirates pulled vigorously at their oars that they might get out of range of the bullets.,Les pirates faisaient force de rames afin de se mettre hors de la portée des balles.,"Les pirates tira vigoureusement de leurs avirons , afin de pouvoir se montrer hors de la portée des balles ."
4791,"They showed each other the bleeding fragment as an evil beast from which each of them had suffered, and which they had at last crushed, and saw before them there, inert, in their power.","Elles se montraient le lambeau sanglant, comme une bete mauvaise, dont chacune avait eu a souffrir, et qu'elles venaient d'écraser enfin, qu'elles voyaient la, inerte, en leur pouvoir.","Ils se montraient le d ' une bete mauvaise , de laquelle chacun d ' eux avait souffert , et qu ' ils avaient enfin écrasé , , morte , devant eux , , avec leur puissance ."
4792,"The next thing was to write a honeyed note to the abbe Chelan, inviting him to be present at the veneration of the relic at Bray-le-Haut, his great age and infirmities permitting.","Il fallut écrire une lettre mielleuse à l’abbé Chélan, pour le prier d’assister à la cérémonie de la relique de Bray-le-Haut, si toutefois son grand âge et ses infirmités le lui permettaient.","Le lendemain fut d ’ écrire un billet de majesté à l ’ abbé Chélan , l ’ invitant à assister à la vénération de Bray - le - Haut , son grand âge et ses grands de ."
4793,"""Is she coming here?"" asked Gideon Spilett.",-- Vient-il à nous? demanda Gédéon Spilett.,-- Est - elle venue ici ? demanda Gédéon Spilett .
